_dbt_source_relation,ss_id,prev_ss_id,organization_id,connector_type,asset_type,asset_id,import_time,asset_hostname,asset_operating_systems,asset_ipv4,asset_device_type,vuln_cves,vuln_cvss3_base_score,vuln_cvss_base_score,vuln_description,vuln_exploit_available,vuln_risk_factor,vuln_name,vuln_port,vuln_id,vuln_remediation,vuln_severity,finding_priority,severity_modification_type,first_seen_at,last_seen_at,finding_state,asset_operating_system_version,asset_fqdn,finding_url,location_url,vuln_labels
"""production"".""org_demo_env"".""stg_tenable_asset_vuln""",tenable-vm_vulns:24260-b7e4ae0f-0d6f-4292-9b0d-4bce17591d31:tenable-vm_assets:b7e4ae0f-0d6f-4292-9b0d-4bce17591d31,b7e4ae0f-0d6f-4292-9b0d-4bce17591d31:24260,demo_env,tenable-vm,machine,b7e4ae0f-0d6f-4292-9b0d-4bce17591d31,2023-06-13 15:31:19.453325,ip-10-6-124-144.us-west-2.compute.internal,"[""Linux Kernel 2.6""]",10.6.124.144,general-purpose,null,null,null,"This test gives some information about the remote HTTP protocol - the version used, whether HTTP Keep-Alive and HTTP pipelining are enabled, etc... \n\nThis test is informational only and does not denote any security problem.",false,Info,HyperText Transfer Protocol (HTTP) Information,8888,24260,null,info,P4,NONE,2022-09-01 15:10:03.727,2022-09-12 15:19:38.165,unknown,null,ip-10-6-124-144.us-west-2.compute.internal,https://cloud.tenable.com/tio/app.html#/vulnerability-management/dashboard/vulnerabilities/by-plugins/vulnerability-details/24260/assets_affected/asset-details/b7e4ae0f-0d6f-4292-9b0d-4bce17591d31/activity,null,null
"""production"".""org_demo_env"".""stg_tenable_asset_vuln""",tenable-vm_vulns:168612-68899602-55c0-492e-b087-7ca7c894d3fb:tenable-vm_assets:68899602-55c0-492e-b087-7ca7c894d3fb,68899602-55c0-492e-b087-7ca7c894d3fb:168612,demo_env,tenable-vm,machine,68899602-55c0-492e-b087-7ca7c894d3fb,2023-06-01 10:01:35.796267,i-0ba626a6d4203bdcd,"[""Linux Kernel 4.14.287-148.504.amzn1.x86_64 on Amazon Linux AMI""]",null,general-purpose,"[""CVE-2022-41850"", ""CVE-2022-20369"", ""CVE-2022-3621"", ""CVE-2022-3565"", ""CVE-2022-3542"", ""CVE-2022-3564"", ""CVE-2022-3594"", ""CVE-2022-40768"", ""CVE-2022-2978"", ""CVE-2022-3649"", ""CVE-2022-39842"", ""CVE-2022-3646"", ""CVE-2022-41849"", ""CVE-2022-43750"", ""CVE-2022-26373""]",7.8,6.8,"The version of kernel installed on the remote host is prior to 4.14.299-152.520. It is, therefore, affected by multiple vulnerabilities as referenced in the ALAS-2022-1645 advisory.\n\n  - In v4l2_m2m_querybuf of v4l2-mem2mem.c, there is a possible out of bounds write due to improper input     validation. This could lead to local escalation of privilege with System execution privileges needed. User     interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID:\n    A-223375145References: Upstream kernel (CVE-2022-20369)\n\n  - Non-transparent sharing of return predictor targets between contexts in some Intel(R) Processors may allow     an authorized user to potentially enable information disclosure via local access. (CVE-2022-26373)\n\n  - A flaw use after free in the Linux kernel NILFS file system was found in the way user triggers function     security_inode_alloc to fail with following call to function nilfs_mdt_destroy. A local user could use     this flaw to crash the system or potentially escalate their privileges on the system. (CVE-2022-2978)\n\n  - A vulnerability classified as problematic was found in Linux Kernel. This vulnerability affects the     function bnx2x_tpa_stop of the file drivers/net/ethernet/broadcom/bnx2x/bnx2x_cmn.c of the component BPF.\n    The manipulation leads to memory leak. It is recommended to apply a patch to fix this issue. VDB-211042 is     the identifier assigned to this vulnerability. (CVE-2022-3542)\n\n  - A vulnerability classified as critical was found in Linux Kernel. Affected by this vulnerability is the     function l2cap_reassemble_sdu of the file net/bluetooth/l2cap_core.c of the component Bluetooth. The     manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The associated     identifier of this vulnerability is VDB-211087. (CVE-2022-3564)\n\n  - A vulnerability, which was classified as critical, has been found in Linux Kernel. Affected by this issue     is the function del_timer of the file drivers/isdn/mISDN/l1oip_core.c of the component Bluetooth. The     manipulation leads to use after free. It is recommended to apply a patch to fix this issue. The identifier     of this vulnerability is VDB-211088. (CVE-2022-3565)\n\n  - A vulnerability was found in Linux Kernel. It has been declared as problematic. Affected by this     vulnerability is the function intr_callback of the file drivers/net/usb/r8152.c of the component BPF. The     manipulation leads to logging of excessive data. The attack can be launched remotely. It is recommended to     apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-211363.\n    (CVE-2022-3594)\n\n  - A vulnerability was found in Linux Kernel. It has been classified as problematic. Affected is the function     nilfs_bmap_lookup_at_level of the file fs/nilfs2/inode.c of the component nilfs2. The manipulation leads     to null pointer dereference. It is possible to launch the attack remotely. It is recommended to apply a     patch to fix this issue. The identifier of this vulnerability is VDB-211920. (CVE-2022-3621)\n\n  - A vulnerability, which was classified as problematic, has been found in Linux Kernel. This issue affects     the function nilfs_attach_log_writer of the file fs/nilfs2/segment.c of the component BPF. The     manipulation leads to memory leak. The attack may be initiated remotely. It is recommended to apply a     patch to fix this issue. The identifier VDB-211961 was assigned to this vulnerability. (CVE-2022-3646)\n\n  - A vulnerability was found in Linux Kernel. It has been classified as problematic. Affected is the function     nilfs_new_inode of the file fs/nilfs2/inode.c of the component BPF. The manipulation leads to use after     free. It is possible to launch the attack remotely. It is recommended to apply a patch to fix this issue.\n    The identifier of this vulnerability is VDB-211992. (CVE-2022-3649)\n\n  - An issue was discovered in the Linux kernel before 5.19. In pxa3xx_gcu_write in     drivers/video/fbdev/pxa3xx-gcu.c, the count parameter has a type conflict of size_t versus int, causing an     integer overflow and bypassing the size check. After that, because it is used as the third argument to     copy_from_user(), a heap overflow may occur. (CVE-2022-39842)\n\n  - drivers/scsi/stex.c in the Linux kernel through 5.19.9 allows local users to obtain sensitive information     from kernel memory because stex_queuecommand_lck lacks a memset for the PASSTHRU_CMD case.\n    (CVE-2022-40768)\n\n  - drivers/video/fbdev/smscufx.c in the Linux kernel through 5.19.12 has a race condition and resultant use-     after-free if a physically proximate attacker removes a USB device while calling open(), aka a race     condition between ufx_ops_open and ufx_usb_disconnect. (CVE-2022-41849)\n\n  - roccat_report_event in drivers/hid/hid-roccat.c in the Linux kernel through 5.19.12 has a race condition     and resultant use-after-free in certain situations where a report is received while copying a     report->value is in progress. (CVE-2022-41850)\n\n  - drivers/usb/mon/mon_bin.c in usbmon in the Linux kernel before 5.19.15 and 6.x before 6.0.1 allows a user-     space client to corrupt the monitor's internal memory. (CVE-2022-43750)\n\nNote that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",false,Medium,Amazon Linux AMI : kernel (ALAS-2022-1645),0,168612,Run 'yum update kernel' to update your system.,medium,P2,NONE,2022-12-11 17:09:51.15,2023-05-31 16:10:52.818,open,null,i-0ba626a6d4203bdcd,https://cloud.tenable.com/tio/app.html#/vulnerability-management/dashboard/vulnerabilities/by-plugins/vulnerability-details/168612/assets_affected/asset-details/68899602-55c0-492e-b087-7ca7c894d3fb/activity,null,null
"""production"".""org_demo_env"".""stg_tenable_asset_vuln""",tenable-vm_vulns:173274-68899602-55c0-492e-b087-7ca7c894d3fb:tenable-vm_assets:68899602-55c0-492e-b087-7ca7c894d3fb,68899602-55c0-492e-b087-7ca7c894d3fb:173274,demo_env,tenable-vm,machine,68899602-55c0-492e-b087-7ca7c894d3fb,2023-06-01 10:01:35.796267,i-0ba626a6d4203bdcd,"[""Linux Kernel 4.14.287-148.504.amzn1.x86_64 on Amazon Linux AMI""]",null,general-purpose,"[""CVE-2022-3524""]",5.5,4.6,"The version of kernel installed on the remote host is prior to 4.14.301-153.528. It is, therefore, affected by a vulnerability as referenced in the ALAS-2023-1707 advisory.\n\n  - A vulnerability was found in Linux Kernel. It has been declared as problematic. Affected by this     vulnerability is the function ipv6_renew_options of the component IPv6 Handler. The manipulation leads to     memory leak. The attack can be launched remotely. It is recommended to apply a patch to fix this issue.\n    The identifier VDB-211021 was assigned to this vulnerability. (CVE-2022-3524)\n\nNote that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",false,Medium,Amazon Linux AMI : kernel (ALAS-2023-1707),0,173274,Run 'yum update kernel' to update your system.,medium,P2,NONE,2023-03-24 16:09:57.827,2023-05-31 16:10:52.818,open,null,i-0ba626a6d4203bdcd,https://cloud.tenable.com/tio/app.html#/vulnerability-management/dashboard/vulnerabilities/by-plugins/vulnerability-details/173274/assets_affected/asset-details/68899602-55c0-492e-b087-7ca7c894d3fb/activity,null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:7c7b356c-5394-5b14-8081-5c0fc05a0ac7:wiz_issue:688f7ec7-de42-43de-b855-d36d983d1c60,688f7ec7-de42-43de-b855-d36d983d1c60:688f7ec7-de42-43de-b855-d36d983d1c60,demo_env,wiz,virtualMachine,688f7ec7-de42-43de-b855-d36d983d1c60,2023-04-17 19:19:45.677868,null,Windows,"16.170.236.108,172.31.37.32",virtualMachine,"[""CVE-2023-28220""]",8.1,null,"The machine is running `Windows Server 2012 R2`, and found vulnerable to `CVE-2023-28220`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-28220) with vendor severity: `Critical`.nnThe vulnerability can be remediated by installing `KB5025285, KB5025288`.",null,null,Windows Server 2012 R2,null,688f7ec7-de42-43de-b855-d36d983d1c60,"KB5025285, KB5025288",low,P3,null,2023-04-12 19:07:04.242861,2023-04-17 08:59:43,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'509cfafb-629d-54ce-870c-03b96ab0086b))))))~where~(_vertexID~(EQUALS~(~'7c7b356c-5394-5b14-8081-5c0fc05a0ac7))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:a1b6d68e-3726-5d42-951b-5c2d2056852e:wiz_issue:72e62566-3392-4924-818f-244177716fcc,72e62566-3392-4924-818f-244177716fcc:72e62566-3392-4924-818f-244177716fcc,demo_env,wiz,virtualMachine,72e62566-3392-4924-818f-244177716fcc,2023-04-17 19:19:45.677868,null,Windows,"16.170.236.108,172.31.37.32",virtualMachine,"[""CVE-2023-24924""]",8.8,null,"The machine is running `Windows Server 2012 R2`, and found vulnerable to `CVE-2023-24924`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-24924) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5025285, KB5025288`.",null,null,Windows Server 2012 R2,null,72e62566-3392-4924-818f-244177716fcc,"KB5025285, KB5025288",medium,P2,null,2023-04-12 19:07:05.79356,2023-04-17 08:59:43,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'509cfafb-629d-54ce-870c-03b96ab0086b))))))~where~(_vertexID~(EQUALS~(~'a1b6d68e-3726-5d42-951b-5c2d2056852e))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:579d08f1-e811-5afa-9707-3fbf3b9aedaa:wiz_issue:d7341f3a-22ee-4188-999b-0c2364cbaa64,d7341f3a-22ee-4188-999b-0c2364cbaa64:d7341f3a-22ee-4188-999b-0c2364cbaa64,demo_env,wiz,virtualMachine,d7341f3a-22ee-4188-999b-0c2364cbaa64,2023-04-17 19:19:45.677868,null,Windows,"16.170.236.108,172.31.37.32",virtualMachine,"[""CVE-2023-28219""]",8.1,null,"The machine is running `Windows Server 2012 R2`, and found vulnerable to `CVE-2023-28219`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-28219) with vendor severity: `Critical`.nnThe vulnerability can be remediated by installing `KB5025285, KB5025288`.",null,null,Windows Server 2012 R2,null,d7341f3a-22ee-4188-999b-0c2364cbaa64,"KB5025285, KB5025288",low,P3,null,2023-04-12 19:07:03.883417,2023-04-17 08:59:43,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'509cfafb-629d-54ce-870c-03b96ab0086b))))))~where~(_vertexID~(EQUALS~(~'579d08f1-e811-5afa-9707-3fbf3b9aedaa))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:6cb34c8f-9d5d-5fc1-855f-92a0517fefcb:wiz_issue:d7341f3a-22ee-4188-999b-0c2364cbaa64,d7341f3a-22ee-4188-999b-0c2364cbaa64:d7341f3a-22ee-4188-999b-0c2364cbaa64,demo_env,wiz,virtualMachine,d7341f3a-22ee-4188-999b-0c2364cbaa64,2023-04-17 19:19:45.677868,null,Windows,"16.170.236.108,172.31.37.32",virtualMachine,"[""CVE-2023-28302""]",7.5,null,"The machine is running `Windows Server 2012 R2`, and found vulnerable to `CVE-2023-28302`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-28302) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5025285, KB5025288`.",null,null,Windows Server 2012 R2,null,d7341f3a-22ee-4188-999b-0c2364cbaa64,"KB5025285, KB5025288",low,P3,null,2023-04-12 19:07:06.591889,2023-04-17 08:59:43,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'509cfafb-629d-54ce-870c-03b96ab0086b))))))~where~(_vertexID~(EQUALS~(~'6cb34c8f-9d5d-5fc1-855f-92a0517fefcb))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:80c59298-3713-5fa1-bbe8-3a58a03b6027:wiz_issue:2b5a458b-2cff-4dd4-aa7f-1108eaa38d05,2b5a458b-2cff-4dd4-aa7f-1108eaa38d05:2b5a458b-2cff-4dd4-aa7f-1108eaa38d05,demo_env,wiz,virtualMachine,2b5a458b-2cff-4dd4-aa7f-1108eaa38d05,2023-04-17 19:19:45.677868,null,Windows,"16.170.236.108,172.31.37.32",virtualMachine,"[""CVE-2023-21727""]",8.8,null,"The machine is running `Windows Server 2012 R2`, and found vulnerable to `CVE-2023-21727`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-21727) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5025285, KB5025288`.",null,null,Windows Server 2012 R2,null,2b5a458b-2cff-4dd4-aa7f-1108eaa38d05,"KB5025285, KB5025288",high,P1,null,2023-04-12 19:07:05.705364,2023-04-17 08:59:43,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'509cfafb-629d-54ce-870c-03b96ab0086b))))))~where~(_vertexID~(EQUALS~(~'80c59298-3713-5fa1-bbe8-3a58a03b6027))))),null,null
"""production"".""org_demo_env"".""stg_wiz_asset_vuln""",wiz_vulnerability:9899d5ca-b322-5d0a-a871-ba5f39221228:wiz_issue:9033b3cd-bc45-481b-9a05-10ae6d21eeb6,9033b3cd-bc45-481b-9a05-10ae6d21eeb6:9033b3cd-bc45-481b-9a05-10ae6d21eeb6,demo_env,wiz,virtualMachine,9033b3cd-bc45-481b-9a05-10ae6d21eeb6,2023-04-17 19:19:45.677868,null,Windows,"16.170.236.108,172.31.37.32",virtualMachine,"[""CVE-2023-24884""]",8.8,null,"The machine is running `Windows Server 2012 R2`, and found vulnerable to `CVE-2023-24884`.nnThe vulnerability was found in the [Microsoft Security Response Center (MSRC)](https://msrc.microsoft.com/update-guide/en-us/vulnerability/CVE-2023-24884) with vendor severity: `High`.nnThe vulnerability can be remediated by installing `KB5025285, KB5025288`.",null,null,Windows Server 2012 R2,null,9033b3cd-bc45-481b-9a05-10ae6d21eeb6,"KB5025285, KB5025288",medium,P2,null,2023-04-12 19:07:05.86306,2023-04-17 08:59:43,open,null,null,https://app.wiz.io/graph#~(query~(type~(~'SECURITY_TOOL_FINDING)~select~true~relationships~(~(type~(~(type~'ALERTED_ON))~with~(type~(~'CLOUD_RESOURCE)~select~true~where~(_vertexID~(EQUALS~(~'509cfafb-629d-54ce-870c-03b96ab0086b))))))~where~(_vertexID~(EQUALS~(~'9899d5ca-b322-5d0a-a871-ba5f39221228))))),null,null
"""production"".""org_demo_env"".""stg_tenable_asset_vuln""",tenable-vm_vulns:152742-68899602-55c0-492e-b087-7ca7c894d3fb:tenable-vm_assets:68899602-55c0-492e-b087-7ca7c894d3fb,68899602-55c0-492e-b087-7ca7c894d3fb:152742,demo_env,tenable-vm,machine,68899602-55c0-492e-b087-7ca7c894d3fb,2023-06-01 10:01:35.796267,i-0ba626a6d4203bdcd,"[""Linux Kernel 4.14.287-148.504.amzn1.x86_64 on Amazon Linux AMI""]",null,general-purpose,null,0.0,0.0,Nessus was able to determine that it is possible for plugins to find and identify versions of software on the target host. Software that is not managed by the operating system is typically found and characterized using these commands.  This was measured by running commands used by unmanaged software plugins and validating their output against expected results.,false,None,Unix Software Discovery Commands Available,0,152742,N/A,info,P4,NONE,2022-05-26 16:09:39.714,2023-05-31 16:10:52.818,open,null,i-0ba626a6d4203bdcd,https://cloud.tenable.com/tio/app.html#/vulnerability-management/dashboard/vulnerabilities/by-plugins/vulnerability-details/152742/assets_affected/asset-details/68899602-55c0-492e-b087-7ca7c894d3fb/activity,null,null
